Item,Location,Min Quantity,Max Quantity,no of unit per box,threshould
101021000294,Jeddah,72.00 ,95.00 ,1,50
101021000294,Riyadh,142.00 ,178.00 ,1,50
101021000295,Jeddah,"1,550.00 ","2,134.00 ",1,50
101021000295,Riyadh,"4,142.00 ","5,074.00 ",1,50
101021000296,Jeddah,90.00 ,138.00 ,1,50
101021000296,Riyadh,488.00 ,627.00 ,1,50
101021000297,Jeddah,"3,252.00 ","4,242.00 ",1,50
101021000297,Riyadh,"7,326.00 ","8,995.00 ",1,50
101021000298,Jeddah,716.00 ,922.00 ,1,50
101021000298,Riyadh,"1,112.00 ","1,359.00 ",1,50
101021000300,Jeddah,"1,104.00 ","1,347.00 ",1,50
101021000300,Riyadh,362.00 ,434.00 ,1,50
101021000301,Jeddah,267.00 ,351.00 ,1,50
101021000301,Riyadh,670.00 ,836.00 ,1,50
101021000309,Jeddah,230.00 ,299.00 ,1,50
101021000309,Riyadh,"2,036.00 ","2,402.00 ",1,50
101021000312,Jeddah,382.00 ,521.00 ,1,50
101021000312,Riyadh,641.00 ,756.00 ,1,50
101021000313,Jeddah,2.00 ,2.00 ,1,50
101021000318,Jeddah,176.00 ,259.00 ,1,50
101021000318,Riyadh,337.00 ,425.00 ,1,50
101021000320,Jeddah,57.00 ,77.00 ,1,50
101021000320,Riyadh,976.00 ,"1,223.00 ",1,50
101021000323,Jeddah,198.00 ,241.00 ,1,50
101021000323,Riyadh,340.00 ,408.00 ,1,50
101021000330,Jeddah,150.00 ,188.00 ,1,50
101021000330,Riyadh,"1,043.00 ","1,271.00 ",1,50
101021000339,Jeddah,132.00 ,184.00 ,1,50
101021000339,Riyadh,387.00 ,485.00 ,1,50
101021000348,Jeddah,12.00 ,16.00 ,1,50
101021000348,Riyadh,174.00 ,213.00 ,1,50
101021000349,Jeddah,41.00 ,56.00 ,1,50
101021000349,Riyadh,201.00 ,251.00 ,1,50
101021000351,Jeddah,70.00 ,95.00 ,1,50
101021000351,Riyadh,138.00 ,166.00 ,1,50
101021000362,Jeddah,70.00 ,96.00 ,1,50
101021000362,Riyadh,45.00 ,59.00 ,1,50
101021000364,Jeddah,96.00 ,145.00 ,1,50
101021000364,Riyadh,467.00 ,624.00 ,1,50
101021000368,Jeddah,142.00 ,178.00 ,1,50
101021000369,Jeddah,70.00 ,105.00 ,1,50
101021000369,Riyadh,342.00 ,403.00 ,1,50
101021000373,Jeddah,38.00 ,55.00 ,1,50
101021000373,Riyadh,173.00 ,207.00 ,1,50
101021000376,Jeddah,2.00 ,2.00 ,1,50
101021000376,Riyadh,28.00 ,35.00 ,1,50
101021000378,Jeddah,268.00 ,362.00 ,1,50
101021000378,Riyadh,414.00 ,522.00 ,1,50
101021000380,Jeddah,622.00 ,854.00 ,1,50
101021000380,Riyadh,"1,505.00 ","1,827.00 ",1,50
101021000381,Jeddah,92.00 ,115.00 ,1,50
101021000381,Riyadh,89.00 ,110.00 ,1,50
101021000384,Jeddah,143.00 ,193.00 ,1,50
101021000384,Riyadh,269.00 ,327.00 ,1,50
101021000388,Jeddah,417.00 ,540.00 ,1,50
101021000388,Riyadh,798.00 ,"1,044.00 ",1,50
101021000389,Jeddah,"15,170.00 ","19,962.00 ",1,50
101021000389,Riyadh,"42,353.00 ","50,764.00 ",1,50
101021000394,Jeddah,54.00 ,75.00 ,1,50
101021000394,Riyadh,"1,981.00 ","2,349.00 ",1,50
101021000396,Jeddah,322.00 ,419.00 ,1,50
101021000396,Riyadh,709.00 ,863.00 ,1,50
101021000397,Jeddah,39.00 ,53.00 ,1,50
101021000397,Riyadh,183.00 ,227.00 ,1,50
101021000399,Jeddah,351.00 ,462.00 ,1,50
101021000399,Riyadh,919.00 ,"1,094.00 ",1,50
101021000403,Jeddah,18.00 ,24.00 ,1,50
101021000403,Riyadh,178.00 ,224.00 ,1,50
101021000410,Jeddah,"1,936.00 ","2,486.00 ",1,50
101021000410,Riyadh,"5,902.00 ","7,463.00 ",1,50
101021000420,Jeddah,127.00 ,173.00 ,1,50
101021000420,Riyadh,52.00 ,68.00 ,1,50
101021000422,Jeddah,2.00 ,3.00 ,1,50
101021000422,Riyadh,38.00 ,45.00 ,1,50
101021000425,Jeddah,270.00 ,367.00 ,1,50
101021000425,Riyadh,782.00 ,955.00 ,1,50
101021000428,Jeddah,2.00 ,3.00 ,1,50
101021000428,Riyadh,13.00 ,16.00 ,1,50
101021000429,Jeddah,44.00 ,59.00 ,1,50
101021000429,Riyadh,133.00 ,160.00 ,1,50
101021000430,Jeddah,56.00 ,74.00 ,1,50
101021000430,Riyadh,113.00 ,143.00 ,1,50
101021000431,Jeddah,65.00 ,85.00 ,1,50
101021000431,Riyadh,191.00 ,251.00 ,1,50
101021000432,Jeddah,19.00 ,25.00 ,1,50
101021000432,Riyadh,74.00 ,88.00 ,1,50
101021000435,Jeddah,5.00 ,7.00 ,1,50
101021000435,Riyadh,25.00 ,32.00 ,1,50
101021000438,Jeddah,79.00 ,98.00 ,1,50
101021000438,Riyadh,488.00 ,585.00 ,1,50
101021000442,Jeddah,785.00 ,"1,074.00 ",1,50
101021000442,Riyadh,"1,039.00 ","1,288.00 ",1,50
101021000444,Jeddah,55.00 ,71.00 ,1,50
101021000444,Riyadh,60.00 ,75.00 ,1,50
101021000447,Jeddah,38.00 ,60.00 ,1,50
101021000447,Riyadh,111.00 ,146.00 ,1,50
101021000453,Jeddah,27.00 ,40.00 ,1,50
101021000453,Riyadh,282.00 ,339.00 ,1,50
101021000455,Jeddah,594.00 ,850.00 ,1,50
101021000455,Riyadh,402.00 ,546.00 ,1,50
101021000457,Jeddah,"1,062.00 ","1,415.00 ",1,50
101021000457,Riyadh,"1,048.00 ","1,257.00 ",1,50
101021000464,Jeddah,135.00 ,183.00 ,1,50
101021000464,Riyadh,609.00 ,771.00 ,1,50
101021000471,Jeddah,172.00 ,225.00 ,1,50
101021000471,Riyadh,509.00 ,611.00 ,1,50
101021000477,Jeddah,3.00 ,4.00 ,1,50
101021000477,Riyadh,3.00 ,3.00 ,1,50
101021000484,Jeddah,"1,912.00 ","2,510.00 ",1,50
101021000484,Riyadh,"8,540.00 ","10,857.00 ",1,50
101021000500,Jeddah,97.00 ,132.00 ,1,50
101021000500,Riyadh,257.00 ,319.00 ,1,50
101021000502,Jeddah,15.00 ,20.00 ,1,50
101021000502,Riyadh,112.00 ,140.00 ,1,50
101021000503,Jeddah,529.00 ,652.00 ,1,50
101021000503,Riyadh,"2,000.00 ","2,546.00 ",1,50
101021000509,Jeddah,136.00 ,209.00 ,1,50
101021000509,Riyadh,744.00 ,914.00 ,1,50
101021000514,Jeddah,"1,031.00 ","1,360.00 ",1,50
101021000514,Riyadh,"2,332.00 ","2,867.00 ",1,50
101021000521,Jeddah,81.00 ,102.00 ,1,50
101021000521,Riyadh,372.00 ,461.00 ,1,50
101021000523,Jeddah,543.00 ,698.00 ,1,50
101021000523,Riyadh,"1,144.00 ","1,396.00 ",1,50
101021000524,Jeddah,13.00 ,17.00 ,1,50
101021000524,Riyadh,30.00 ,38.00 ,1,50
101021000530,Jeddah,73.00 ,101.00 ,1,50
101021000530,Riyadh,715.00 ,881.00 ,1,50
101021000531,Jeddah,82.00 ,110.00 ,1,50
101021000531,Riyadh,219.00 ,297.00 ,1,50
101021000532,Jeddah,28.00 ,36.00 ,1,50
101021000532,Riyadh,45.00 ,56.00 ,1,50
101021000533,Jeddah,775.00 ,986.00 ,1,50
101021000533,Riyadh,911.00 ,"1,161.00 ",1,50
101021000535,Jeddah,125.00 ,156.00 ,1,50
101021000535,Riyadh,320.00 ,437.00 ,1,50
101021000536,Jeddah,189.00 ,253.00 ,1,50
101021000536,Riyadh,211.00 ,268.00 ,1,50
101021000543,Jeddah,114.00 ,166.00 ,1,50
101021000543,Riyadh,"2,578.00 ","3,175.00 ",1,50
101021000553,Jeddah,176.00 ,238.00 ,1,50
101021000553,Riyadh,293.00 ,367.00 ,1,50
101021000558,Jeddah,54.00 ,81.00 ,1,50
101021000558,Riyadh,589.00 ,792.00 ,1,50
101021000567,Jeddah,295.00 ,386.00 ,1,50
101021000567,Riyadh,690.00 ,849.00 ,1,50
101021000571,Jeddah,"3,170.00 ","3,864.00 ",1,50
101021000571,Riyadh,315.00 ,393.00 ,1,50
101021000572,Jeddah,105.00 ,157.00 ,1,50
101021000572,Riyadh,462.00 ,560.00 ,1,50
101021000578,Jeddah,155.00 ,210.00 ,1,50
101021000578,Riyadh,971.00 ,"1,277.00 ",1,50
101021000583,Jeddah,181.00 ,222.00 ,1,50
101021000583,Riyadh,620.00 ,732.00 ,1,50
101021000585,Jeddah,168.00 ,254.00 ,1,50
101021000585,Riyadh,537.00 ,672.00 ,1,50
101021000592,Jeddah,619.00 ,793.00 ,1,50
101021000592,Riyadh,"6,229.00 ","7,462.00 ",1,50
101021000594,Jeddah,311.00 ,394.00 ,1,50
101021000594,Riyadh,"1,789.00 ","2,120.00 ",1,50
101021000609,Jeddah,167.00 ,203.00 ,1,50
101021000609,Riyadh,829.00 ,"1,078.00 ",1,50
101021000619,Jeddah,2.00 ,2.00 ,1,50
101021000620,Jeddah,423.00 ,545.00 ,1,50
101021000620,Riyadh,"1,460.00 ","1,755.00 ",1,50
101021000621,Jeddah,55.00 ,68.00 ,1,50
101021000621,Riyadh,45.00 ,54.00 ,1,50
101021000622,Jeddah,152.00 ,193.00 ,1,50
101021000622,Riyadh,"1,007.00 ","1,224.00 ",1,50
101021000632,Jeddah,813.00 ,"1,076.00 ",1,50
101021000632,Riyadh,374.00 ,441.00 ,1,50
101021000637,Jeddah,579.00 ,747.00 ,1,50
101021000637,Riyadh,766.00 ,932.00 ,1,50
101021000655,Jeddah,354.00 ,468.00 ,1,50
101021000655,Riyadh,696.00 ,871.00 ,1,50
101021000664,Jeddah,3.00 ,3.00 ,1,50
101021000667,Jeddah,271.00 ,366.00 ,1,50
101021000667,Riyadh,"1,360.00 ","1,681.00 ",1,50
101021000673,Jeddah,"1,783.00 ","2,346.00 ",1,50
101021000673,Riyadh,862.00 ,"1,056.00 ",1,50
101021000677,Jeddah,73.00 ,91.00 ,1,50
101021000677,Riyadh,76.00 ,91.00 ,1,50
101021000683,Jeddah,"5,266.00 ","6,772.00 ",1,50
101021000683,Riyadh,"4,758.00 ","5,870.00 ",1,50
101021000685,Jeddah,42.00 ,62.00 ,1,50
101021000685,Riyadh,225.00 ,278.00 ,1,50
101021000691,Jeddah,219.00 ,302.00 ,1,50
101021000691,Riyadh,452.00 ,613.00 ,1,50
101021000696,Jeddah,768.00 ,936.00 ,1,50
101021000708,Jeddah,362.00 ,479.00 ,1,50
101021000708,Riyadh,475.00 ,575.00 ,1,50
101021000710,Jeddah,"1,157.00 ","1,502.00 ",1,50
101021000710,Riyadh,"1,551.00 ","1,830.00 ",1,50
101021000712,Jeddah,"1,528.00 ","1,959.00 ",1,50
101021000712,Riyadh,"2,841.00 ","3,491.00 ",1,50
101021000724,Jeddah,207.00 ,314.00 ,1,50
101021000724,Riyadh,583.00 ,708.00 ,1,50
101021000737,Jeddah,66.00 ,93.00 ,1,50
101021000737,Riyadh,316.00 ,393.00 ,1,50
101021000754,Jeddah,647.00 ,788.00 ,1,50
101021000754,Riyadh,"1,723.00 ","2,125.00 ",1,50
101021000756,Jeddah,514.00 ,725.00 ,1,50
101021000756,Riyadh,"1,572.00 ","1,983.00 ",1,50
101021000759,Jeddah,73.00 ,92.00 ,1,50
101021000759,Riyadh,"1,126.00 ","1,371.00 ",1,50
101021000761,Jeddah,72.00 ,100.00 ,1,50
101021000761,Riyadh,"1,446.00 ","1,951.00 ",1,50
101021000767,Jeddah,4.00 ,5.00 ,1,50
101021000767,Riyadh,13.00 ,16.00 ,1,50
101021000768,Jeddah,4.00 ,6.00 ,1,50
101021000768,Riyadh,13.00 ,16.00 ,1,50
101021000769,Jeddah,41.00 ,54.00 ,1,50
101021000769,Riyadh,50.00 ,63.00 ,1,50
101021000770,Jeddah,208.00 ,292.00 ,1,50
101021000778,Jeddah,71.00 ,100.00 ,1,50
101021000782,Jeddah,71.00 ,93.00 ,1,50
101021000782,Riyadh,222.00 ,275.00 ,1,50
101021000785,Jeddah,271.00 ,350.00 ,1,50
101021000785,Riyadh,"1,021.00 ","1,253.00 ",1,50
101021000787,Jeddah,376.00 ,504.00 ,1,50
101021000787,Riyadh,827.00 ,"1,012.00 ",1,50
101021000795,Jeddah,"1,359.00 ","1,821.00 ",1,50
101021000795,Riyadh,"3,762.00 ","4,456.00 ",1,50
101021000796,Jeddah,"1,365.00 ","1,697.00 ",1,50
101021000796,Riyadh,"10,992.00 ","13,401.00 ",1,50
101021000797,Jeddah,46.00 ,64.00 ,1,50
101021000797,Riyadh,838.00 ,"1,080.00 ",1,50
101021000798,Jeddah,61.00 ,78.00 ,1,50
101021000798,Riyadh,234.00 ,299.00 ,1,50
101021000800,Jeddah,3.00 ,4.00 ,1,50
101021000800,Riyadh,35.00 ,44.00 ,1,50
101021000806,Jeddah,239.00 ,366.00 ,1,50
101021000806,Riyadh,221.00 ,276.00 ,1,50
101021000818,Jeddah,3.00 ,4.00 ,1,50
101021000830,Jeddah,370.00 ,476.00 ,1,50
101021000830,Riyadh,"1,134.00 ","1,384.00 ",1,50
101021000841,Jeddah,48.00 ,65.00 ,1,50
101021000841,Riyadh,304.00 ,364.00 ,1,50
101021000849,Jeddah,97.00 ,137.00 ,1,50
101021000849,Riyadh,"2,997.00 ","3,696.00 ",1,50
101021000899,Jeddah,63.00 ,88.00 ,1,50
101021000899,Riyadh,223.00 ,278.00 ,1,50
101021000911,Jeddah,42.00 ,54.00 ,1,50
101021000911,Riyadh,165.00 ,224.00 ,1,50
101021000912,Jeddah,90.00 ,137.00 ,1,50
101021000912,Riyadh,201.00 ,241.00 ,1,50
101021000916,Jeddah,38.00 ,50.00 ,1,50
101021000916,Riyadh,67.00 ,84.00 ,1,50
101021000925,Jeddah,147.00 ,196.00 ,1,50
101021000925,Riyadh,"1,289.00 ","1,520.00 ",1,50
101021000938,Jeddah,32.00 ,43.00 ,1,50
101021000938,Riyadh,105.00 ,126.00 ,1,50
101021000942,Jeddah,189.00 ,254.00 ,1,50
101021000942,Riyadh,476.00 ,602.00 ,1,50
101021000951,Jeddah,30.00 ,45.00 ,1,50
101021000951,Riyadh,37.00 ,47.00 ,1,50
101021000955,Jeddah,109.00 ,137.00 ,1,50
101021000955,Riyadh,208.00 ,260.00 ,1,50
101021000958,Jeddah,39.00 ,53.00 ,1,50
101021000958,Riyadh,258.00 ,313.00 ,1,50
101021000961,Jeddah,17.00 ,23.00 ,1,50
101021000961,Riyadh,202.00 ,240.00 ,1,50
101021000966,Jeddah,104.00 ,153.00 ,1,50
101021000966,Riyadh,254.00 ,338.00 ,1,50
101021000968,Jeddah,40.00 ,59.00 ,1,50
101021000968,Riyadh,63.00 ,79.00 ,1,50
101021000976,Jeddah,57.00 ,75.00 ,1,50
101021000976,Riyadh,104.00 ,125.00 ,1,50
101021000993,Jeddah,"1,498.00 ","2,000.00 ",1,50
101021000993,Riyadh,876.00 ,"1,142.00 ",1,50
101021001003,Jeddah,71.00 ,93.00 ,1,50
101021001003,Riyadh,343.00 ,410.00 ,1,50
101021001004,Jeddah,209.00 ,273.00 ,1,50
101021001004,Riyadh,"1,161.00 ","1,417.00 ",1,50
101021001005,Jeddah,12.00 ,16.00 ,1,50
101021001005,Riyadh,30.00 ,40.00 ,1,50
101021001009,Jeddah,3.00 ,5.00 ,1,50
101021001010,Jeddah,45.00 ,61.00 ,1,50
101021001010,Riyadh,114.00 ,139.00 ,1,50
101021001011,Jeddah,6.00 ,10.00 ,1,50
101021001011,Riyadh,11.00 ,13.00 ,1,50
101021001012,Jeddah,52.00 ,64.00 ,1,50
101021001012,Riyadh,120.00 ,149.00 ,1,50
101021001018,Jeddah,97.00 ,129.00 ,1,50
101021001018,Riyadh,727.00 ,983.00 ,1,50
101021001022,Jeddah,141.00 ,184.00 ,1,50
101021001022,Riyadh,675.00 ,836.00 ,1,50
101021001033,Jeddah,139.00 ,186.00 ,1,50
101021001033,Riyadh,"1,053.00 ","1,306.00 ",1,50
101021001041,Jeddah,88.00 ,128.00 ,1,50
101021001041,Riyadh,122.00 ,153.00 ,1,50
101021001042,Jeddah,6.00 ,8.00 ,1,50
101021001044,Jeddah,77.00 ,103.00 ,1,50
101021001044,Riyadh,294.00 ,370.00 ,1,50
101021001046,Jeddah,305.00 ,346.00 ,1,50
101021001046,Riyadh,303.00 ,405.00 ,1,50
101021001048,Jeddah,107.00 ,149.00 ,1,50
101021001048,Riyadh,348.00 ,425.00 ,1,50
101021001051,Jeddah,297.00 ,394.00 ,1,50
101021001051,Riyadh,420.00 ,559.00 ,1,50
101021001052,Jeddah,384.00 ,499.00 ,1,50
101021001052,Riyadh,"2,661.00 ","3,416.00 ",1,50
101021001054,Jeddah,360.00 ,457.00 ,1,50
101021001054,Riyadh,937.00 ,"1,128.00 ",1,50
101021001060,Jeddah,69.00 ,89.00 ,1,50
101021001060,Riyadh,128.00 ,151.00 ,1,50
101021001061,Jeddah,1.00 ,2.00 ,1,50
101021001070,Jeddah,474.00 ,682.00 ,1,50
101021001070,Riyadh,"1,884.00 ","2,321.00 ",1,50
101021001074,Jeddah,84.00 ,113.00 ,1,50
101021001074,Riyadh,27.00 ,33.00 ,1,50
101021001082,Jeddah,383.00 ,494.00 ,1,50
101021001082,Riyadh,"1,119.00 ","1,360.00 ",1,50
101021001085,Jeddah,1.00 ,1.00 ,1,50
101021001089,Jeddah,262.00 ,358.00 ,1,50
101021001089,Riyadh,"1,768.00 ","2,170.00 ",1,50
101021001095,Jeddah,351.00 ,492.00 ,1,50
101021001095,Riyadh,357.00 ,431.00 ,1,50
101021001097,Jeddah,102.00 ,132.00 ,1,50
101021001097,Riyadh,224.00 ,273.00 ,1,50
101021001098,Jeddah,122.00 ,158.00 ,1,50
101021001098,Riyadh,292.00 ,367.00 ,1,50
101021001104,Jeddah,463.00 ,565.00 ,1,50
101021001104,Riyadh,"1,548.00 ","1,874.00 ",1,50
101021001112,Jeddah,336.00 ,370.00 ,1,50
101021001112,Riyadh,316.00 ,395.00 ,1,50
101021001117,Jeddah,140.00 ,188.00 ,1,50
101021001117,Riyadh,"1,110.00 ","1,362.00 ",1,50
101021001122,Jeddah,19.00 ,26.00 ,1,50
101021001122,Riyadh,71.00 ,88.00 ,1,50
101021001123,Jeddah,"2,402.00 ","2,996.00 ",1,50
101021001123,Riyadh,910.00 ,"1,108.00 ",1,50
101021001124,Jeddah,4.00 ,5.00 ,1,50
101021001124,Riyadh,26.00 ,32.00 ,1,50
101021001129,Jeddah,"1,406.00 ","1,785.00 ",1,50
101021001129,Riyadh,"2,176.00 ","2,664.00 ",1,50
101021001131,Jeddah,212.00 ,278.00 ,1,50
101021001131,Riyadh,739.00 ,911.00 ,1,50
101021001133,Jeddah,262.00 ,336.00 ,1,50
101021001133,Riyadh,318.00 ,381.00 ,1,50
101021001139,Jeddah,42.00 ,55.00 ,1,50
101021001139,Riyadh,44.00 ,54.00 ,1,50
101021001140,Jeddah,7.00 ,10.00 ,1,50
101021001140,Riyadh,13.00 ,18.00 ,1,50
101021001142,Jeddah,53.00 ,74.00 ,1,50
101021001142,Riyadh,41.00 ,50.00 ,1,50
101021001145,Jeddah,"2,204.00 ","2,858.00 ",1,50
101021001145,Riyadh,"5,596.00 ","7,299.00 ",1,50
101021001146,Jeddah,75.00 ,94.00 ,1,50
101021001146,Riyadh,180.00 ,227.00 ,1,50
101021001147,Jeddah,35.00 ,50.00 ,1,50
101021001147,Riyadh,122.00 ,156.00 ,1,50
101021001154,Jeddah,181.00 ,227.00 ,1,50
101021001154,Riyadh,"1,866.00 ","2,249.00 ",1,50
101021001157,Jeddah,208.00 ,280.00 ,1,50
101021001157,Riyadh,568.00 ,708.00 ,1,50
101021001161,Jeddah,136.00 ,197.00 ,1,50
101021001161,Riyadh,"1,421.00 ","1,839.00 ",1,50
101021001162,Jeddah,57.00 ,76.00 ,1,50
101021001162,Riyadh,806.00 ,968.00 ,1,50
101021001165,Jeddah,"5,480.00 ","7,257.00 ",1,50
101021001165,Riyadh,"4,482.00 ","5,745.00 ",1,50
101021001166,Jeddah,228.00 ,360.00 ,1,50
101021001166,Riyadh,691.00 ,935.00 ,1,50
101021001170,Jeddah,94.00 ,125.00 ,1,50
101021001170,Riyadh,173.00 ,215.00 ,1,50
101021001173,Jeddah,419.00 ,572.00 ,1,50
101021001173,Riyadh,584.00 ,740.00 ,1,50
101021001175,Jeddah,"1,282.00 ","1,539.00 ",1,50
101021001175,Riyadh,"11,009.00 ","13,816.00 ",1,50
101021001179,Riyadh,71.00 ,87.00 ,1,50
101021001180,Jeddah,291.00 ,445.00 ,1,50
101021001180,Riyadh,572.00 ,721.00 ,1,50
101021001189,Jeddah,183.00 ,247.00 ,1,50
101021001189,Riyadh,223.00 ,282.00 ,1,50
101021001192,Jeddah,60.00 ,82.00 ,1,50
101021001192,Riyadh,154.00 ,202.00 ,1,50
101021001206,Jeddah,482.00 ,631.00 ,1,50
101021001206,Riyadh,"1,266.00 ","1,603.00 ",1,50
101021001208,Jeddah,484.00 ,623.00 ,1,50
101021001208,Riyadh,573.00 ,712.00 ,1,50
101021001211,Jeddah,154.00 ,231.00 ,1,50
101021001211,Riyadh,"1,317.00 ","1,621.00 ",1,50
101021001217,Jeddah,259.00 ,316.00 ,1,50
101021001217,Riyadh,462.00 ,555.00 ,1,50
101021001219,Jeddah,"2,400.00 ","3,007.00 ",1,50
101021001219,Riyadh,"2,781.00 ","3,386.00 ",1,50
101021001223,Jeddah,"1,332.00 ","1,713.00 ",1,50
101021001223,Riyadh,"7,979.00 ","9,789.00 ",1,50
101021001227,Jeddah,"2,966.00 ","3,967.00 ",1,50
101021001227,Riyadh,"3,880.00 ","4,696.00 ",1,50
101021001229,Jeddah,"1,467.00 ","2,033.00 ",1,50
101021001229,Riyadh,877.00 ,"1,052.00 ",1,50
101021001235,Jeddah,112.00 ,151.00 ,1,50
101021001235,Riyadh,93.00 ,114.00 ,1,50
101021001240,Jeddah,548.00 ,631.00 ,1,50
101021001240,Riyadh,934.00 ,"1,136.00 ",1,50
101021001245,Jeddah,33.00 ,47.00 ,1,50
101021001245,Riyadh,14.00 ,18.00 ,1,50
101021001255,Jeddah,13.00 ,20.00 ,1,50
101021001257,Jeddah,"1,429.00 ","1,895.00 ",1,50
101021001257,Riyadh,715.00 ,844.00 ,1,50
101021001261,Jeddah,448.00 ,592.00 ,1,50
101021001261,Riyadh,"1,218.00 ","1,475.00 ",1,50
101021001274,Jeddah,99.00 ,153.00 ,1,50
101021001274,Riyadh,835.00 ,"1,016.00 ",1,50
101021001276,Jeddah,200.00 ,257.00 ,1,50
101021001276,Riyadh,225.00 ,275.00 ,1,50
101021001282,Jeddah,26.00 ,36.00 ,1,50
101021001282,Riyadh,196.00 ,235.00 ,1,50
101021001283,Jeddah,763.00 ,"1,038.00 ",1,50
101021001283,Riyadh,953.00 ,"1,198.00 ",1,50
101021001286,Jeddah,165.00 ,219.00 ,1,50
101021001286,Riyadh,"1,043.00 ","1,360.00 ",1,50
101021001290,Jeddah,366.00 ,580.00 ,1,50
101021001290,Riyadh,452.00 ,556.00 ,1,50
101021001296,Jeddah,370.00 ,486.00 ,1,50
101021001296,Riyadh,"1,017.00 ","1,234.00 ",1,50
101021001304,Jeddah,131.00 ,170.00 ,1,50
101021001304,Riyadh,614.00 ,753.00 ,1,50
101021001315,Jeddah,258.00 ,364.00 ,1,50
101021001315,Riyadh,350.00 ,436.00 ,1,50
101021001317,Jeddah,134.00 ,181.00 ,1,50
101021001317,Riyadh,522.00 ,631.00 ,1,50
101021001318,Jeddah,"1,834.00 ","2,317.00 ",1,50
101021001318,Riyadh,"5,174.00 ","6,224.00 ",1,50
101021001323,Jeddah,25.00 ,35.00 ,1,50
101021001323,Riyadh,10.00 ,12.00 ,1,50
101021001324,Jeddah,9.00 ,12.00 ,1,50
101021001324,Riyadh,135.00 ,165.00 ,1,50
101021001331,Jeddah,279.00 ,367.00 ,1,50
101021001331,Riyadh,66.00 ,86.00 ,1,50
101021001336,Jeddah,15.00 ,19.00 ,1,50
101021001336,Riyadh,224.00 ,289.00 ,1,50
101021001342,Jeddah,"1,182.00 ","1,615.00 ",1,50
101021001342,Riyadh,"2,180.00 ","2,744.00 ",1,50
101021001343,Jeddah,10.00 ,14.00 ,1,50
101021001346,Jeddah,"1,172.00 ","1,639.00 ",1,50
101021001346,Riyadh,"8,267.00 ","9,785.00 ",1,50
101021001359,Jeddah,95.00 ,141.00 ,1,50
101021001359,Riyadh,121.00 ,151.00 ,1,50
101021001365,Jeddah,"1,836.00 ","2,416.00 ",1,50
101021001365,Riyadh,"2,813.00 ","3,721.00 ",1,50
101021001376,Jeddah,37.00 ,50.00 ,1,50
101021001376,Riyadh,119.00 ,147.00 ,1,50
101021001385,Jeddah,597.00 ,756.00 ,1,50
101021001385,Riyadh,"2,083.00 ","2,533.00 ",1,50
101021001389,Jeddah,7.00 ,10.00 ,1,50
101021001389,Riyadh,15.00 ,19.00 ,1,50
101021001390,Jeddah,4.00 ,5.00 ,1,50
101021001390,Riyadh,7.00 ,9.00 ,1,50
101021001391,Jeddah,11.00 ,14.00 ,1,50
101021001391,Riyadh,2.00 ,3.00 ,1,50
101021001400,Jeddah,174.00 ,247.00 ,1,50
101021001400,Riyadh,559.00 ,719.00 ,1,50
101021001408,Jeddah,402.00 ,506.00 ,1,50
101021001408,Riyadh,309.00 ,389.00 ,1,50
101021001415,Jeddah,361.00 ,428.00 ,1,50
101021001415,Riyadh,358.00 ,450.00 ,1,50
101021001418,Jeddah,2.00 ,3.00 ,1,50
101021001418,Riyadh,21.00 ,26.00 ,1,50
101021001429,Jeddah,7.00 ,8.00 ,1,50
101021001429,Riyadh,4.00 ,5.00 ,1,50
101021001436,Jeddah,287.00 ,374.00 ,1,50
101021001436,Riyadh,"1,410.00 ","1,708.00 ",1,50
101021001438,Jeddah,644.00 ,910.00 ,1,50
101021001438,Riyadh,972.00 ,"1,197.00 ",1,50
101021001439,Jeddah,889.00 ,"1,159.00 ",1,50
101021001439,Riyadh,"1,861.00 ","2,296.00 ",1,50
101021001440,Jeddah,68.00 ,90.00 ,1,50
101021001440,Riyadh,117.00 ,157.00 ,1,50
101021001441,Jeddah,241.00 ,297.00 ,1,50
101021001441,Riyadh,689.00 ,829.00 ,1,50
101021001442,Jeddah,961.00 ,"1,172.00 ",1,50
101021001442,Riyadh,862.00 ,"1,057.00 ",1,50
101021001443,Jeddah,21.00 ,29.00 ,1,50
101021001443,Riyadh,11.00 ,15.00 ,1,50
101021001444,Jeddah,257.00 ,315.00 ,1,50
101021001444,Riyadh,295.00 ,348.00 ,1,50
101021001450,Jeddah,478.00 ,653.00 ,1,50
101021001450,Riyadh,"1,260.00 ","1,523.00 ",1,50
101021001453,Jeddah,"1,601.00 ","2,091.00 ",1,50
101021001453,Riyadh,"3,911.00 ","4,752.00 ",1,50
101021001455,Jeddah,654.00 ,856.00 ,1,50
101021001455,Riyadh,"2,397.00 ","2,922.00 ",1,50
101021001458,Jeddah,17.00 ,25.00 ,1,50
101021001458,Riyadh,79.00 ,98.00 ,1,50
101021001459,Jeddah,28.00 ,34.00 ,1,50
101021001459,Riyadh,549.00 ,672.00 ,1,50
101021001463,Jeddah,382.00 ,535.00 ,1,50
101021001463,Riyadh,"1,236.00 ","1,588.00 ",1,50
101021001464,Jeddah,393.00 ,491.00 ,1,50
101021001464,Riyadh,"1,338.00 ","1,823.00 ",1,50
101021001468,Jeddah,63.00 ,91.00 ,1,50
101021001468,Riyadh,400.00 ,496.00 ,1,50
101021001472,Jeddah,6.00 ,8.00 ,1,50
